DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.820804	82	0	3	2	1	1	2	0	2126	28	0	39.0835 	0	0
DL	0.822786	82	2	3	1	1	1	1	0	2126	28	0	31.8465	0	0
DL	0.822804	82	2	3	2	1	1	2	0	2126	28	0	39.2579	0	0
UL	0.830786	83	0	3	1	1	1	1	0	2126	28	0	31.3733 	0	0
UL	0.830804	83	0	3	2	1	1	2	0	2126	28	0	39.0139 	0	0
DL	0.832786	83	2	3	1	1	1	1	0	2126	28	0	31.8302	0	0
DL	0.832804	83	2	3	2	1	1	2	0	2126	28	0	39.2139	0	0
UL	0.840786	84	0	3	1	1	1	1	0	2126	28	0	31.3668 	0	0
UL	0.840804	84	0	3	2	1	1	2	0	2126	28	0	39.5173 	0	0
DL	0.842786	84	2	3	1	1	1	1	0	2126	28	0	31.3108	0	0
DL	0.842804	84	2	3	2	1	1	2	0	2126	28	0	39.8127	0	0
UL	0.850786	85	0	3	1	1	1	1	0	2126	28	0	31.0368 	0	0
