Upload	Ul_time	Ul_SINR(db)	Ul_tbSize	Download	Dl_Time	DL_SINR(db)	DL_tbsize
UL	5,4608	39,0638	2126	DL	5,4428	39,2187	2126
UL	5,4708	40,1077	2126	DL	5,4528	38,961	2126
UL	5,4708	39,5245	2126	DL	5,4528	39,0216	2126
UL	5,4808	39,3492	2126	DL	5,4628	39,978	2126
UL	5,4808	39,4754	2126	DL	5,4628	40,3027	2126
UL	5,4908	42,8527	2126	DL	5,4728	43,5742	2126
UL	5,4908	39,8528	2126	DL	5,4728	39,5742	2126
UL	5,5008	40,4459	2126	DL	5,4828	39,0989	2126
UL	5,5008	40,8706	2126	DL	5,4828	40,1697	2126
UL	5,5108	40,8547	2126	DL	5,4928	40,511	2126
UL	5,5108	40,705	2126	DL	5,4928	40,6645	2126
UL	5,5208	41,1607	2126	DL	5,5028	40,8344	2126
UL	5,5208	41,6019	2126	DL	5,5028	40,8105	2126
UL	5,5308	41,5181	2126	DL	5,5128	41,2298	2126
UL	5,5308	41,3791	2126	DL	5,5128	41,326	2126
UL	5,5408	41,093	2126	DL	5,5228	41,3073	2126
UL	5,5408	39,7916	2126	DL	5,5228	39,9524	2126
UL	5,5508	42,6923	2126	DL	5,5328	43,8363	2126
UL	5,5508	41,421	2126	DL	5,5328	41,3306	2126
UL	5,5608	42,0719	2126	DL	5,5428	41,3411	2126
UL	5,5608	42,4118	2126	DL	5,5428	41,6186	2126
UL	5,5708	43,1125	2126	DL	5,5528	42,1943	2126
UL	5,5708	43,6466	2126	DL	5,5528	42,666	2126
UL	5,5808	43,6567	2126	DL	5,5628	43,1882	2126
UL	5,5808	42,9131	2126	DL	5,5628	43,7397	2126
UL	5,5908	42,3176	2126	DL	5,5728	43,4677	2126
UL	5,5908	42,4319	2126	DL	5,5728	42,6631	2126
UL	5,6008	42,6586	2126	DL	5,5828	42,4966	2126
UL	5,6008	38,9629	2126	DL	5,5828	39,288	2126
UL	5,6108	42,4102	2126	DL	5,5928	42,82	2126
UL	5,6108	42,6624	2126	DL	5,5928	41,9946	2126
UL	5,6208	42,56	2126	DL	5,6028	42,6097	2126
UL	5,6208	42,876	2126	DL	5,6028	42,7023	2126
UL	5,6308	42,7101	2126	DL	5,6128	42,3359	2126
UL	5,6308	42,5389	2126	DL	5,6128	42,5909	2126
UL	5,6408	42,7206	2126	DL	5,6228	42,6937	2126
UL	5,6408	42,6722	2126	DL	5,6228	42,7907	2126
UL	5,6508	42,4825	2126	DL	5,6328	42,6317	2126
UL	5,6508	42,5517	2126	DL	5,6328	42,7678	2126
UL	5,6608	42,1695	2126	DL	5,6428	42,6176	2126
UL	5,6608	38,6707	2126	DL	5,6428	39,8042	2126
UL	5,6708	42,7247	2126	DL	5,6528	42,3346	2126
UL	5,6708	42,1165	2126	DL	5,6528	42,6337	2126
UL	5,6808	42,1112	2126	DL	5,6628	42,1917	2126
UL	5,6808	42,7613	2126	DL	5,6628	42,1578	2126
UL	5,6908	42,7154	2126	DL	5,6728	41,9758	2126
UL	5,6908	42,2818	2126	DL	5,6728	42,9232	2126
UL	5,7008	42,6744	2126	DL	5,6828	42,5553	2126
UL	5,7008	42,3939	2126	DL	5,6828	42,3238	2126
UL	5,7108	42,4769	2126	DL	5,6928	42,4528	2126
UL	5,7108	41,9043	2126	DL	5,6928	42,6061	2126
UL	5,7208	41,8017	2126	DL	5,7028	42,5251	2126
UL	5,7208	38,3397	2126	DL	5,7028	38,8326	2126
UL	5,7308	43,6166	2126	DL	5,7128	42,6251	2126
UL	5,7308	41,8426	2126	DL	5,7128	41,9375	2126
UL	5,7408	41,4987	2126	DL	5,7228	41,9514	2126
UL	5,7408	42,2109	2126	DL	5,7228	42,148	2126
UL	5,7508	41,5726	2126	DL	5,7328	41,5395	2126
UL	5,7508	42,1958	2126	DL	5,7328	42,0212	2126
UL	5,7608	42,0015	2126	DL	5,7428	41,8754	2126
UL	5,7608	41,8272	2126	DL	5,7428	42,3881	2126
UL	5,7708	41,7227	2126	DL	5,7528	42,253	2126
UL	5,7708	41,3693	2126	DL	5,7528	41,9017	2126
UL	5,7808	41,6797	2126	DL	5,7628	41,5881	2126
UL	5,7808	38,5022	2126	DL	5,7628	38,4613	2126
UL	5,7908	43,0097	2126	DL	5,7728	42,7857	2126
UL	5,7908	41,1682	2126	DL	5,7728	41,4559	2126
UL	5,8008	41,2192	2126	DL	5,7828	41,6024	2126
UL	5,8008	41,2539	2126	DL	5,7828	41,2884	2126
UL	5,8108	41,7964	2126	DL	5,7928	41,0783	2126
UL	5,8108	42,2231	2126	DL	5,7928	41,3033	2126
UL	5,8208	41,3939	2126	DL	5,8028	41,7156	2126
UL	5,8208	41,6998	2126	DL	5,8028	41,7693	2126
UL	5,8308	41,3289	2126	DL	5,8128	41,4955	2126
UL	5,8308	41,0219	2126	DL	5,8128	41,8712	2126
UL	5,8408	40,6372	2126	DL	5,8228	41,3636	2126
UL	5,8408	38,0742	2126	DL	5,8228	38,5887	2126
UL	5,8508	42,2516	2126	DL	5,8328	43,7118	2126
UL	5,8508	40,5054	2126	DL	5,8328	40,7371	2126
UL	5,8608	41,4401	2126	DL	5,8428	40,3334	2126
UL	5,8608	41,7545	2126	DL	5,8428	40,6207	2126
UL	5,8708	41,9952	2126	DL	5,8528	41,6198	2126
UL	5,8708	42,0352	2126	DL	5,8528	41,8252	2126
UL	5,8808	42,6946	2126	DL	5,8628	41,7566	2126
UL	5,8808	41,6663	2126	DL	5,8628	42,0983	2126
UL	5,8908	41,7254	2126	DL	5,8728	42,7431	2126
UL	5,8908	41,8294	2126	DL	5,8728	41,9155	2126
UL	5,9008	40,84	2126	DL	5,8828	41,382	2126
UL	5,9008	38,2122	2126	DL	5,8828	38,3264	2126
UL	5,9108	42,574	2126	DL	5,8928	43,2253	2126
UL	5,9108	40,9036	2126	DL	5,8928	41,7134	2126
UL	5,9208	41,4738	2126	DL	5,9028	40,9577	2126
UL	5,9208	41,6095	2126	DL	5,9028	40,9806	2126
UL	5,9308	41,6487	2126	DL	5,9128	41,6433	2126
UL	5,9308	42,4464	2126	DL	5,9128	41,2599	2126
UL	5,9408	42,3308	2126	DL	5,9228	42,2207	2126
UL	5,9408	42,4094	2126	DL	5,9228	42,5416	2126
UL	5,9508	42,3129	2126	DL	5,9328	42,3551	2126
UL	5,9508	41,6525	2126	DL	5,9328	42,3724	2126
UL	5,9608	42,3472	2126	DL	5,9428	41,8963	2126
UL	5,9608	38,1556	2126	DL	5,9428	38,1151	2126
UL	5,9708	42,5135	2126	DL	5,9528	42,1233	2126
UL	5,9708	42,4639	2126	DL	5,9528	41,7014	2126
UL	5,9808	42,1105	2126	DL	5,9628	42,3591	2126
UL	5,9808	42,2225	2126	DL	5,9628	42,692	2126
UL	5,9908	42,7085	2126	DL	5,9728	42,0901	2126
UL	5,9908	42,1656	2126	DL	5,9728	42,3504	2126
UL	6,0008	42,6021	2126	DL	5,9828	42,2095	2126
UL	6,0008	41,974	2126	DL	5,9828	42,1552	2126
UL	6,0108	41,8231	2126	DL	5,9928	42,6023	2126
UL	6,0108	42,6849	2126	DL	5,9928	41,8774	2126
UL	6,0208	42,9981	2126	DL	6,0028	42,1518	2126
UL	6,0208	38,8717	88	DL	6,0028	38,1256	2126
UL	6,0308	43,9634	88	DL	6,0128	43,5904	2126
UL	6,0308	37,3187	2126	DL	6,0128	37,822	2126
UL	6,0408	41,5897	2126	DL	6,0228	42,7833	2126
UL	6,0408	43,8395	2126	DL	6,0228	42,9993	2126
UL	6,0508	43,7142	2126	DL	6,0328	42,9771	2126
UL	6,0508	43,965	2126	DL	6,0328	44,1212	2126
UL	6,0608	44,757	2126	DL	6,0428	43,9197	2126
UL	6,0608	45,7113	2126	DL	6,0428	44,3022	2126
UL	6,0708	45,8529	2126	DL	6,0528	44,8844	2126
UL	6,0708	45,9392	2126	DL	6,0528	45,6604	2126
UL	6,0808	46,2743	2126	DL	6,0628	45,7301	2126
UL	6,0808	46,2021	2126	DL	6,0628	46,1348	2126
UL	6,0908	46,0291	2126	DL	6,0728	46,2205	2126
UL	6,0908	37,1602	2126	DL	6,0728	38,0919	2126
UL	6,1008	40,5352	2126	DL	6,0828	42,3854	2126
UL	6,1008	46,5353	2126	DL	6,0828	46,348	2126
UL	6,1108	47,0269	2126	DL	6,0928	46,1768	2126
UL	6,1108	46,9395	2126	DL	6,0928	46,7266	2126
UL	6,1208	46,8332	2126	DL	6,1028	46,7534	2126
UL	6,1208	47,5798	2126	DL	6,1028	47,0099	2126
UL	6,1308	46,9771	2126	DL	6,1128	46,9654	2126
UL	6,1308	46,9347	2126	DL	6,1128	47,5586	2126
UL	6,1408	47,2744	2126	DL	6,1228	46,9725	2126
UL	6,1408	46,9363	2126	DL	6,1228	47,0882	2126
UL	6,1508	46,7761	2126	DL	6,1328	47,4369	2126
UL	6,1508	36,9149	2126	DL	6,1328	37,6464	2126
UL	6,1608	40,5409	2126	DL	6,1428	41,0105	2126
UL	6,1608	47,2293	2126	DL	6,1428	46,9995	2126
UL	6,1708	47,0731	2126	DL	6,1528	46,984	2126
UL	6,1708	46,583	2126	DL	6,1528	47,0495	2126
UL	6,1808	47,0189	2126	DL	6,1628	46,6663	2126
UL	6,1808	47,6377	2126	DL	6,1628	46,4847	2126
UL	6,1908	48,1571	2126	DL	6,1728	47,2622	2126
UL	6,1908	48,1147	2126	DL	6,1728	47,9357	2126
UL	6,2008	48,1639	2126	DL	6,1828	48,4338	2126
UL	6,2008	48,1941	2126	DL	6,1828	48,0081	2126
UL	6,2108	48,4098	2126	DL	6,1928	48,3932	2126
UL	6,2108	35,7451	2126	DL	6,1928	36,9284	2126
UL	6,2208	40,164	2126	DL	6,2028	40,5571	2126
UL	6,2208	48,3448	2126	DL	6,2028	48,1018	2126
UL	6,2308	48,1557	2126	DL	6,2128	48,5318	2126
UL	6,2308	48,6483	2126	DL	6,2128	48,4285	2126
UL	6,2408	48,8623	2126	DL	6,2228	48,2736	2126
UL	6,2408	48,4465	2126	DL	6,2228	48,9124	2126
UL	6,2508	48,291	2126	DL	6,2328	48,7032	2126
UL	6,2508	47,7948	2126	DL	6,2328	48,3248	2126
UL	6,2608	48,354	2126	DL	6,2428	48,4073	2126
UL	6,2608	48,3408	2126	DL	6,2428	47,7966	2126
UL	6,2708	48,4402	2126	DL	6,2528	48,2473	2126
UL	6,2708	34,7425	2126	DL	6,2528	36,8552	2126
UL	6,2808	39,7389	2126	DL	6,2628	40,8611	2126
UL	6,2808	47,2278	2126	DL	6,2628	48,2086	2126
UL	6,2908	47,0009	2126	DL	6,2728	47,9841	2126
UL	6,2908	47,199	2126	DL	6,2728	47,3508	2126
UL	6,3008	46,8674	2126	DL	6,2828	47,0015	2126
UL	6,3008	46,7456	2126	DL	6,2828	47,235	2126
UL	6,3108	46,3068	2126	DL	6,2928	47,3822	2126
UL	6,3108	46,7829	2126	DL	6,2928	46,98	2126
UL	6,3208	45,9966	2126	DL	6,3028	46,5514	2126
UL	6,3208	46,0672	2126	DL	6,3028	46,687	2126
UL	6,3308	46,4228	2126	DL	6,3128	45,8619	2126
UL	6,3308	34,8573	2126	DL	6,3128	35,5412	2126
UL	6,3408	39,5611	2126	DL	6,3228	39,7247	2126
UL	6,3408	46,9516	2126	DL	6,3228	46,434	2126
UL	6,3508	47,5171	2126	DL	6,3328	46,2002	2126
UL	6,3508	46,8992	2126	DL	6,3328	47,0201	2126
UL	6,3608	47,762	2126	DL	6,3428	47,6668	2126
UL	6,3608	47,6083	2126	DL	6,3428	47,3306	2126
UL	6,3708	47,5537	2126	DL	6,3528	47,8514	2126
UL	6,3708	48,0976	2126	DL	6,3528	47,3853	2126
UL	6,3808	39,0725	2126	DL	6,3628	38,8642	88
UL	6,3808	43,4068	2126	DL	6,3628	43,9253	88
UL	6,3908	48,1566	2126	DL	6,3728	47,6443	2126
UL	6,3908	47,6239	2126	DL	6,3728	47,8776	2126
UL	6,4008	47,2637	2126	DL	6,3828	48,3375	2126
UL	6,4008	35,209	2126	DL	6,3828	34,7608	2126
UL	6,4108	39,9123	2126	DL	6,3928	39,6276	2126
UL	6,4108	46,9027	2126	DL	6,3928	47,4332	2126
UL	6,4208	47,6152	2126	DL	6,4028	47,4356	2126
UL	6,4208	47,921	2126	DL	6,4028	47,199	2126
UL	6,4308	48,5594	2126	DL	6,4128	47,5641	2126
UL	6,4308	48,1546	2126	DL	6,4128	48,1377	2126
UL	6,4408	48,5892	2126	DL	6,4228	48,4069	2126
UL	6,4408	48,4215	2126	DL	6,4228	48,4393	2126
UL	6,4508	48,6791	2126	DL	6,4328	48,3467	2126
UL	6,4508	48,6185	2126	DL	6,4328	48,5442	2126
UL	6,4608	48,5869	2126	DL	6,4428	48,6342	2126
UL	6,4608	36,0743	2126	DL	6,4428	34,9644	2126
UL	6,4708	40,1748	2126	DL	6,4528	39,6411	2126
UL	6,4708	48,0622	2126	DL	6,4528	48,6877	2126
UL	6,4808	47,6256	2126	DL	6,4628	48,4654	2126
UL	6,4808	48,5354	2126	DL	6,4628	48,0571	2126
UL	6,4908	48,8885	2126	DL	6,4728	47,7532	2126
UL	6,4908	48,1372	2126	DL	6,4728	48,6603	2126
UL	6,5008	47,6078	2126	DL	6,4828	48,5137	2126
UL	6,5008	47,8817	2126	DL	6,4828	47,7327	2126
UL	6,5108	47,3022	2126	DL	6,4928	47,5983	2126
UL	6,5108	47,4955	2126	DL	6,4928	47,6063	2126
UL	6,5208	47,2703	2126	DL	6,5028	47,2051	2126
UL	6,5208	35,9309	2126	DL	6,5028	34,9909	2126
UL	6,5308	40,0747	2126	DL	6,5128	40,0674	2126
UL	6,5308	46,5641	2126	DL	6,5128	47,538	2126
UL	6,5408	46,5361	2126	DL	6,5228	46,8898	2126
UL	6,5408	46,8037	2126	DL	6,5228	46,2889	2126
UL	6,5508	46,7839	2126	DL	6,5328	46,5415	2126
UL	6,5508	46,9548	2126	DL	6,5328	46,9879	2126
UL	6,5608	46,7257	2126	DL	6,5428	46,8029	2126
UL	6,5608	46,6111	2126	DL	6,5428	46,8616	2126
UL	6,5708	46,8525	2126	DL	6,5528	46,7794	2126
UL	6,5708	46,9803	2126	DL	6,5528	46,6144	2126
UL	6,5808	46,4881	2126	DL	6,5628	47,0659	2126
UL	6,5808	35,473	2126	DL	6,5628	36,0318	2126
UL	6,5908	40,2471	2126	DL	6,5728	40,159	2126
UL	6,5908	46,5069	2126	DL	6,5728	46,9795	2126
UL	6,6008	46,3735	2126	DL	6,5828	46,5787	2126
UL	6,6008	46,6951	2126	DL	6,5828	46,4912	2126
UL	6,6108	46,1953	2126	DL	6,5928	46,3037	2126
UL	6,6108	45,084	2126	DL	6,5928	46,5503	2126
UL	6,6208	45,55	2126	DL	6,6028	46,1205	2126
UL	6,6208	45,4804	2126	DL	6,6028	45,1494	2126
UL	6,6308	45,1637	2126	DL	6,6128	45,197	2126
UL	6,6308	44,6167	2126	DL	6,6128	45,2266	2126
UL	6,6408	44,919	2126	DL	6,6228	44,9994	2126
UL	6,6408	35,0548	2126	DL	6,6228	35,578	2126
UL	6,6508	40,3329	2126	DL	6,6328	40,1176	2126
UL	6,6508	44,6901	2126	DL	6,6328	44,8345	2126
UL	6,6608	45,9225	2126	DL	6,6428	44,969	2126
UL	6,6608	45,9502	2126	DL	6,6428	44,7833	2126
UL	6,6708	45,5041	2126	DL	6,6528	45,7339	2126
UL	6,6708	45,9993	2126	DL	6,6528	45,7821	2126
UL	6,6808	46,5839	2126	DL	6,6628	45,6503	2126
UL	6,6808	46,6406	2126	DL	6,6628	45,9195	2126
UL	6,6908	46,1863	2126	DL	6,6728	46,3316	2126
UL	6,6908	46,6397	2126	DL	6,6728	46,3821	2126
UL	6,7008	47,0593	2126	DL	6,6828	46,0124	2126
UL	6,7008	34,4405	2126	DL	6,6828	35,511	2126
UL	6,7108	41,0468	2126	DL	6,6928	39,9678	2126
UL	6,7108	46,9982	2126	DL	6,6928	46,2243	2126
UL	6,7208	46,49	2126	DL	6,7028	47,3852	2126
UL	6,7208	46,4624	2126	DL	6,7028	46,8305	2126
UL	6,7308	46,9975	2126	DL	6,7128	46,3356	2126
UL	6,7308	46,2899	2126	DL	6,7128	46,7768	2126
UL	6,7408	46,1604	2126	DL	6,7228	46,7988	2126
UL	6,7408	46,0969	2126	DL	6,7228	46,1936	2126
UL	6,7508	45,8129	2126	DL	6,7328	45,983	2126
UL	6,7508	46,0884	2126	DL	6,7328	46,1393	2126
UL	6,7608	46,531	2126	DL	6,7428	45,8688	2126
UL	6,7608	33,7925	2126	DL	6,7428	34,8709	2126
UL	6,7708	40,5529	2126	DL	6,7528	40,7922	2126
UL	6,7708	46,293	2126	DL	6,7528	45,8838	2126
UL	6,7808	46,1458	2126	DL	6,7628	46,5622	2126
UL	6,7808	47,1502	2126	DL	6,7628	46,3313	2126
UL	6,7908	47,747	2126	DL	6,7728	46,6241	2126
UL	6,7908	47,8249	2126	DL	6,7728	47,4658	2126
UL	6,8008	48,3428	2126	DL	6,7828	47,6847	2126
UL	6,8008	48,2875	2126	DL	6,7828	48,08	2126
UL	6,8108	47,9956	2126	DL	6,7928	48,4566	2126
UL	6,8108	47,6594	2126	DL	6,7928	48,1781	2126
UL	6,8208	47,6047	2126	DL	6,8028	48,0052	2126
UL	6,8208	34,0556	2126	DL	6,8028	34,4497	2126
UL	6,8308	39,7925	2126	DL	6,8128	40,7721	2126
UL	6,8308	48,2752	2126	DL	6,8128	47,536	2126
UL	6,8408	48,3927	2126	DL	6,8228	47,924	2126
UL	6,8408	48,3497	2126	DL	6,8228	48,2414	2126
UL	6,8508	48,2578	2126	DL	6,8328	48,4095	2126
UL	6,8508	46,8915	2126	DL	6,8328	48,3201	2126
UL	6,8608	47,306	2126	DL	6,8428	47,9144	2126
UL	6,8608	46,8076	2126	DL	6,8428	46,6564	2126
UL	6,8708	47,2545	2126	DL	6,8528	47,322	2126
UL	6,8708	47,0173	2126	DL	6,8528	46,9449	2126
UL	6,8808	48,1322	2126	DL	6,8628	47,2401	2126
UL	6,8808	33,4793	2126	DL	6,8628	33,7666	2126
UL	6,8908	40,1138	2126	DL	6,8728	40,4808	2126
UL	6,8908	47,214	2126	DL	6,8728	47,315	2126
UL	6,9008	46,6613	2126	DL	6,8828	48,3927	2126
UL	6,9008	46,7659	2126	DL	6,8828	46,9232	2126
UL	6,9108	47,4147	2126	DL	6,8928	46,6247	2126
UL	6,9108	46,9328	2126	DL	6,8928	47,1686	2126
UL	6,9208	47,2781	2126	DL	6,9028	47,0814	2126
UL	6,9208	47,196	2126	DL	6,9028	47,1723	2126
UL	6,9308	46,4581	2126	DL	6,9128	47,4923	2126
UL	6,9308	46,898	2126	DL	6,9128	47,1996	2126
UL	6,9408	46,9927	2126	DL	6,9228	46,1213	2126
UL	6,9408	33,9249	2126	DL	6,9228	34,111	2126
UL	6,9508	40,0798	2126	DL	6,9328	39,8216	2126
UL	6,9508	46,739	2126	DL	6,9328	46,9062	2126
UL	6,9608	46,9531	2126	DL	6,9428	46,4113	2126
UL	6,9608	47,1966	2126	DL	6,9428	46,4475	2126
UL	6,9708	38,0247	88	DL	6,9528	37,978	88
UL	6,9708	46,4953	2126	DL	6,9528	46,8414	2126
UL	6,9808	46,4904	2126	DL	6,9628	47,045	2126
UL	6,9808	43,5701	88	DL	6,9628	43,6542	88
UL	6,9908	47,1282	2126	DL	6,9728	46,2905	2126
UL	6,9908	47,43	2126	DL	6,9728	46,4929	2126
UL	7,0008	39,6293	2126	DL	6,9828	38,8977	2126
UL	7,0008	42,8984	2126	DL	6,9828	43,9459	2126
UL	7,0108	46,9831	2126	DL	6,9928	47,2526	2126
UL	7,0108	46,5332	2126	DL	6,9928	47,1144	2126
UL	7,0208	46,7007	2126	DL	7,0028	46,6991	2126
UL	7,0208	33,6445	2126	DL	7,0028	33,7799	2126
UL	7,0308	39,9645	2126	DL	7,0128	40,0689	2126
UL	7,0308	46,5072	2126	DL	7,0128	46,5503	2126
UL	7,0408	45,8826	2126	DL	7,0228	46,9371	2126
UL	7,0408	45,7778	2126	DL	7,0228	46,482	2126
UL	7,0508	46,1575	2126	DL	7,0328	45,9059	2126
UL	7,0508	46,1618	2126	DL	7,0328	46,033	2126
UL	7,0608	46,3193	2126	DL	7,0428	46,0394	2126
UL	7,0608	46,3215	2126	DL	7,0428	46,1145	2126
UL	7,0708	45,9557	2126	DL	7,0528	46,2555	2126
UL	7,0708	46,1639	2126	DL	7,0528	46,4824	2126
UL	7,0808	46,1868	2126	DL	7,0628	46,298	2126
UL	7,0808	33,4772	2126	DL	7,0628	33,7622	2126
UL	7,0908	40,1879	2126	DL	7,0728	40,1044	2126
UL	7,0908	45,8352	2126	DL	7,0728	46,1393	2126
UL	7,1008	46,48	2126	DL	7,0828	46,1967	2126
UL	7,1008	46,3944	2126	DL	7,0828	46,1209	2126
UL	7,1108	46,8185	2126	DL	7,0928	46,4719	2126
UL	7,1108	46,3849	2126	DL	7,0928	46,5996	2126
UL	7,1208	45,7185	2126	DL	7,1028	46,5871	2126
UL	7,1208	45,7796	2126	DL	7,1028	46,3867	2126
UL	7,1308	46,1027	2126	DL	7,1128	45,992	2126
UL	7,1308	44,9313	2126	DL	7,1128	46,1683	2126
UL	7,1408	45,3104	2126	DL	7,1228	45,7097	2126
UL	7,1408	34,0232	2126	DL	7,1228	33,234	2126
UL	7,1508	40,3116	2126	DL	7,1328	39,6259	2126
UL	7,1508	44,8885	2126	DL	7,1328	45,0482	2126
UL	7,1608	45,4713	2126	DL	7,1428	45,1417	2126
UL	7,1608	45,8994	2126	DL	7,1428	45,2175	2126
UL	7,1708	45,7669	2126	DL	7,1528	45,4112	2126
UL	7,1708	45,0751	2126	DL	7,1528	45,6501	2126
UL	7,1808	45,3491	2126	DL	7,1628	45,5965	2126
UL	7,1808	45,1085	2126	DL	7,1628	44,999	2126
UL	7,1908	44,8561	2126	DL	7,1728	45,1708	2126
UL	7,1908	44,7968	2126	DL	7,1728	45,2732	2126
UL	7,2008	44,6416	2126	DL	7,1828	44,6696	2126
UL	7,2008	33,7892	2126	DL	7,1828	33,5141	2126
UL	7,2108	40,1247	2126	DL	7,1928	40,3831	2126
UL	7,2108	44,2707	2126	DL	7,1928	44,9117	2126
UL	7,2208	43,9832	2126	DL	7,2028	44,778	2126
UL	7,2208	44,4615	2126	DL	7,2028	44,3477	2126
UL	7,2308	43,4739	2126	DL	7,2128	43,6414	2126
UL	7,2308	44,354	2126	DL	7,2128	44,4453	2126
UL	7,2408	44,2131	2126	DL	7,2228	43,7178	2126
UL	7,2408	44,3731	2126	DL	7,2228	44,092	2126
UL	7,2508	44,1436	2126	DL	7,2328	43,9019	2126
UL	7,2508	44,176	2126	DL	7,2328	44,379	2126
UL	7,2608	45,0885	2126	DL	7,2428	44,2988	2126
UL	7,2608	33,7117	2126	DL	7,2428	33,8316	2126
UL	7,2708	40,232	2126	DL	7,2528	40,1514	2126
UL	7,2708	45,0931	2126	DL	7,2528	44,7439	2126
UL	7,2808	45,0545	2126	DL	7,2628	45,1393	2126
UL	7,2808	45,105	2126	DL	7,2628	45,2971	2126
UL	7,2908	45,1744	2126	DL	7,2728	44,7256	2126
UL	7,2908	44,5732	2126	DL	7,2728	45,0878	2126
UL	7,3008	44,1056	2126	DL	7,2828	45,1695	2126
UL	7,3008	44,0951	2126	DL	7,2828	44,3006	2126
UL	7,3108	44,1652	2126	DL	7,2928	44,1525	2126
UL	7,3108	44,548	2126	DL	7,2928	43,9187	2126
UL	7,3208	44,562	2126	DL	7,3028	44,1085	2126
UL	7,3208	33,3921	2126	DL	7,3028	33,5558	2126
UL	7,3308	41,3901	2126	DL	7,3128	40,1759	2126
UL	7,3308	44,642	2126	DL	7,3128	44,3122	2126
UL	7,3408	43,6811	2126	DL	7,3228	44,7893	2126
UL	7,3408	43,7784	2126	DL	7,3228	44,2071	2126
UL	7,3508	43,8876	2126	DL	7,3328	43,7337	2126
UL	7,3508	43,4962	2126	DL	7,3328	43,8104	2126
UL	7,3608	42,7118	2126	DL	7,3428	44,0575	2126
UL	7,3608	42,8254	2126	DL	7,3428	43,8006	2126
UL	7,3708	43,1049	2126	DL	7,3528	42,5836	2126
UL	7,3708	43,0696	2126	DL	7,3528	42,8908	2126
UL	7,3808	42,9032	2126	DL	7,3628	43,0464	2126
UL	7,3808	33,4016	2126	DL	7,3628	33,467	2126
UL	7,3908	41,0445	2126	DL	7,3728	40,2901	2126
UL	7,3908	42,8569	2126	DL	7,3728	43,0366	2126
UL	7,4008	42,7588	2126	DL	7,3828	42,7173	2126
UL	7,4008	42,7749	2126	DL	7,3828	42,8164	2126
UL	7,4108	43,0215	2126	DL	7,3928	42,6015	2126
UL	7,4108	43,4252	2126	DL	7,3928	42,9317	2126
UL	7,4208	44,1476	2126	DL	7,4028	43,2894	2126
UL	7,4208	45,0414	2126	DL	7,4028	43,5078	2126
UL	7,4308	45,3689	2126	DL	7,4128	44,3738	2126
UL	7,4308	45,3008	2126	DL	7,4128	45,0889	2126
UL	7,4408	44,595	2126	DL	7,4228	45,2423	2126
UL	7,4408	32,1039	2126	DL	7,4228	33,5115	2126
UL	7,4508	40,755	2126	DL	7,4328	41,2622	2126
UL	7,4508	44,6538	2126	DL	7,4328	44,8648	2126
UL	7,4608	45,1041	2126	DL	7,4428	44,5136	2126
UL	7,4608	44,3997	2126	DL	7,4428	44,7654	2126
UL	7,4708	44,5802	2126	DL	7,4528	44,8245	2126
UL	7,4708	44,0541	2126	DL	7,4528	44,7983	2126
UL	7,4808	44,088	2126	DL	7,4628	44,5036	2126
UL	7,4808	43,9991	2126	DL	7,4628	44,378	2126
UL	7,4908	43,6316	2126	DL	7,4728	44,2833	2126
UL	7,4908	42,688	2126	DL	7,4728	43,8201	2126
UL	7,5008	42,0324	2126	DL	7,4828	43,5561	2126
UL	7,5008	32,0665	2126	DL	7,4828	32,9759	2126
UL	7,5108	40,1239	2126	DL	7,4928	41,1075	2126
UL	7,5108	42,0583	2126	DL	7,4928	42,611	2126
UL	7,5208	42,1999	2126	DL	7,5028	42,1261	2126
UL	7,5208	42,0923	2126	DL	7,5028	42,1664	2126
UL	7,5308	41,8763	2126	DL	7,5128	42,384	2126
UL	7,5308	41,9613	2126	DL	7,5128	41,9631	2126
UL	7,5408	41,759	2126	DL	7,5228	41,683	2126
UL	7,5408	41,501	2126	DL	7,5228	41,7355	2126
UL	7,5508	41,4243	2126	DL	7,5328	41,8664	2126
UL	7,5508	42,1961	2126	DL	7,5328	41,7	2126
UL	7,5608	41,9541	2126	DL	7,5428	41,726	2126
UL	7,5608	31,7648	2126	DL	7,5428	32,1467	2126
UL	7,5708	40,232	2126	DL	7,5528	40,6253	2126
UL	7,5708	40,6667	2126	DL	7,5528	42,2041	2126
UL	7,5808	39,9745	2126	DL	7,5628	42,0183	2126
UL	7,5808	40,5533	2126	DL	7,5628	40,4558	2126
UL	7,5908	40,3074	2126	DL	7,5728	39,9676	2126
UL	7,5908	40,5233	2126	DL	7,5728	40,6626	2126
UL	7,6008	41,294	2126	DL	7,5828	40,4581	2126
UL	7,6008	41,5632	2126	DL	7,5828	40,8261	2126
UL	7,6108	39,5051	2126	DL	7,5928	39,2768	2126
UL	7,6108	42,9303	2126	DL	7,5928	43,0219	2126
UL	7,6208	42,4892	2126	DL	7,6028	41,2614	2126
UL	7,6208	42,6024	2126	DL	7,6028	42,0696	2126
UL	7,6308	41,8881	2126	DL	7,6128	42,5885	2126
UL	7,6308	31,1396	2126	DL	7,6128	32,1194	2126
UL	7,6408	39,5938	2126	DL	7,6228	40,0767	2126
UL	7,6408	41,6175	2126	DL	7,6228	42,4375	2126
UL	7,6508	41,5192	2126	DL	7,6328	41,6644	2126
UL	7,6508	42,0865	2126	DL	7,6328	41,2842	2126
